"소재지(시군구)별(1)",소재지(시군구)별(2),2017,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019
"소재지(시군구)별(1)",소재지(시군구)별(2),전체인구(A) (명),용도지역기준 (명),용도지역기준 (명),행정구역기준 (명),행정구역기준 (명),도시지역 인구비율 (%),도시지역 인구비율 (%),전체인구(A) (명),용도지역기준 (명),용도지역기준 (명),행정구역기준 (명),행정구역기준 (명),도시지역 인구비율 (%),도시지역 인구비율 (%),전체인구(A) (명),용도지역기준 (명),용도지역기준 (명),행정구역기준 (명),행정구역기준 (명),도시지역 인구비율 (%),도시지역 인구비율 (%)
"소재지(시군구)별(1)",소재지(시군구)별(2),소계,도시인구(B),비도시인구(C=A-B),도시인구(D),농촌인구(E=A-D),용도지역 인구기준(B/A*100),행정구역 인구기준(D/A*100),소계,도시인구(B),비도시인구(C=A-B),도시인구(D),농촌인구(E=A-D),용도지역 인구기준(B/A*100),행정구역 인구기준(D/A*100),소계,도시인구(B),비도시인구(C=A-B),도시인구(D),농촌인구(E=A-D),용도지역 인구기준(B/A*100),행정구역 인구기준(D/A*100)
"부산광역시",서구,110039,110039,0,110039,0,100.00,100.00,110534,110534,0,110534,0,100.00,100.00,108229,108229,0,108229,0,100.00,100.00
"부산광역시",동구,88868,88868,0,88868,0,100.00,100.00,86912,86912,0,86912,0,100.00,100.00,88165,88165,0,88165,0,100.00,100.00
"부산광역시",영도구,123521,123521,0,123521,0,100.00,100.00,120109,120109,0,120109,0,100.00,100.00,116711,116711,0,116711,0,100.00,100.00
"부산광역시",부산진구,371703,371703,0,371703,0,100.00,100.00,362357,362357,0,362357,0,100.00,100.00,357880,357880,0,357880,0,100.00,100.00
"부산광역시",동래구,270727,270727,0,270727,0,100.00,100.00,266515,266515,0,266515,0,100.00,100.00,271247,271247,0,271247,0,100.00,100.00
"부산광역시",남구,273854,273854,0,273854,0,100.00,100.00,279917,279917,0,279917,0,100.00,100.00,274480,274480,0,274480,0,100.00,100.00
"부산광역시",북구,302924,302924,0,302924,0,100.00,100.00,296952,296952,0,296952,0,100.00,100.00,291132,291132,0,291132,0,100.00,100.00
"부산광역시",해운대구,412039,412039,0,412039,0,100.00,100.00,409347,409347,0,409347,0,100.00,100.00,406102,406102,0,406102,0,100.00,100.00
"부산광역시",사하구,333301,333301,0,333301,0,100.00,100.00,327791,327791,0,327791,0,100.00,100.00,321004,321004,0,321004,0,100.00,100.00
"부산광역시",금정구,244469,244469,0,244469,0,100.00,100.00,242956,242956,0,242956,0,100.00,100.00,239062,239062,0,239062,0,100.00,100.00
"부산광역시",강서구,117382,117382,0,117382,0,100.00,100.00,122957,122957,0,122957,0,100.00,100.00,129566,129566,0,129566,0,100.00,100.00
"부산광역시",연제구,206742,206742,0,206742,0,100.00,100.00,207840,207840,0,207840,0,100.00,100.00,209395,209395,0,209395,0,100.00,100.00
"부산광역시",수영구,179996,179996,0,179996,0,100.00,100.00,176246,176246,0,176246,0,100.00,100.00,176148,176148,0,176148,0,100.00,100.00
"부산광역시",사상구,229219,229219,0,229219,0,100.00,100.00,223361,223361,0,223361,0,100.00,100.00,218094,218094,0,218094,0,100.00,100.00
"부산광역시",기장군,161651,161651,0,143698,17953,100.00,88.89,164864,164864,0,147399,17465,100.00,89.41,164716,164716,0,147648,17068,100.00,89.64
"대구광역시",소계,2475231,2469995,5236,2385410,89821,99.79,96.37,2461769,2456722,5047,2440639,21130,99.79,99.14,2438031,2433088,4943,2416915,21116,99.80,99.13
"대구광역시",중구,78986,78986,0,78986,0,100.00,100.00,79401,79401,0,79401,0,100.00,100.00,77421,77421,0,77421,0,100.00,100.00
"대구광역시",동구,349379,344250,5129,349379,0,98.53,100.00,351291,346298,4993,351291,0,98.58,100.00,345469,340563,4906,345469,0,98.58,100.00
"대구광역시",서구,191992,191992,0,191992,0,100.00,100.00,184372,184372,0,184372,0,100.00,100.00,175277,175277,0,175277,0,100.00,100.00
"대구광역시",남구,152845,152845,0,152845,0,100.00,100.00,150501,150501,0,150501,0,100.00,100.00,148113,148113,0,148113,0,100.00,100.00
"대구광역시",북구,441375,441375,0,441375,0,100.00,100.00,439489,439489,0,439489,0,100.00,100.00,437710,437710,0,437710,0,100.00,100.00
"대구광역시",수성구,439211,439211,0,439211,0,100.00,100.00,432759,432759,0,432759,0,100.00,100.00,428614,428614,0,428614,0,100.00,100.00
"대구광역시",달서구,578068,578068,0,578068,0,100.00,100.00,573413,573413,0,573413,0,100.00,100.00,568887,568887,0,568887,0,100.00,100.00
"대구광역시",달성군,243375,243268,107,153554,89821,99.96,63.09,250543,250489,54,229413,21130,99.98,91.57,256540,256503,37,235424,21116,99.99,91.77
"인천광역시",소계,2948542,2875905,72637,2882766,65776,97.54,97.77,2954642,2887841,66801,2889118,65524,97.74,97.78,2957026,2890505,66521,2892036,64990,97.75,97.80
"인천광역시",중구,117999,117999,0,117999,0,100.00,100.00,122499,122499,0,122499,0,100.00,100.00,135135,135135,0,135135,0,100.00,100.00
"인천광역시",동구,69487,69487,0,69487,0,100.00,100.00,66233,66233,0,66233,0,100.00,100.00,64427,64427,0,64427,0,100.00,100.00
"인천광역시",남구,419267,419267,0,419267,0,100.00,100.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"인천광역시",미추홀구,-,-,-,-,-,-,-,416542,416542,0,416542,0,100,100,408862,408862,0,408862,0,100,100
"인천광역시",연수구,335142,335142,0,335142,0,100.00,100.00,346359,346359,0,346359,0,100.00,100.00,366550,366550,0,366550,0,100.00,100.00
"인천광역시",남동구,536578,536578,0,536578,0,100.00,100.00,537161,537161,0,537161,0,100.00,100.00,532704,532704,0,532704,0,100.00,100.00
"인천광역시",부평구,539941,539941,0,539941,0,100.00,100.00,524640,524640,0,524640,0,100.00,100.00,511577,511577,0,511577,0,100.00,100.00
